GeneId	GeneName	RxnId	RxnName	RxnEqn
YALI0D17556g	YGR264C	y000285	cis-prenyltransferase step 05	heptaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] --> diphosphate[lp] + octaprenyl diphosphate[lp]
YALI0D17556g	YGR264C	y000298	cis-prenyltransferase step 18	icosaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] --> diphosphate[lp] + henicosaprenyl diphosphate[lp]
YALI0D17556g	YGR264C	y000293	cis-prenyltransferase step 13	isopentenyl diphosphate[lp] + pentadecaprenyl diphosphate[lp] --> diphosphate[lp] + hexadecaprenyl diphosphate[lp]
YALI0D17556g	YGR264C	y000288	cis-prenyltransferase step 08	decaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] --> diphosphate[lp] + undecaprenyl diphosphate[lp]
YALI0D17556g	YGR264C	y000283	cis-prenyltransferase step 03	isopentenyl diphosphate[lp] + pentaprenyl diphosphate[lp] --> diphosphate[lp] + hexaprenyl diphosphate[lp]
YALI0D17688g	YGR267C	y001102	5-aminolevulinate transport	5-aminolevulinate[e] + H+[e] --> 5-aminolevulinate[c] + H+[c]
YALI0D17688g	YGR267C	y001101	4-aminobutyrate transport	gamma-aminobutyrate[e] + H+[e] --> gamma-aminobutyrate[c] + H+[c]
YALI0D17688g	YGR267C	y001104	8-Amino-7-oxononanoate transport	8-amino-7-oxononanoate[e] + H+[e] <=> 8-amino-7-oxononanoate[c] + H+[c]
YALI0D17842g	YGR277C	y102584	CL phospholipase	cardiolipin[mm] + H2O[mm] --> monolysocardiolipin[mm] + fatty acid[mm] + H+[mm]
YALI0D17864g	YGR282C	y002200	fatty-acid--CoA ligase (dodecanoate), lipid particle	coenzyme A[lp] + ATP[lp] + laurate[lp] <=> diphosphate[lp] + AMP[lp] + lauroyl-CoA[lp]
YALI0D17864g	YGR282C	y002198	fatty-acid--CoA ligase (octadecanoate), ER membrane	coenzyme A[erm] + ATP[erm] + stearate[erm] <=> stearoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002210	fatty-acid--CoA ligase (behenate), cell envelope	ATP[ce] + coenzyme A[ce] + behenate[ce] <=> AMP[ce] + diphosphate[ce] + docosanoyl-CoA[ce]
YALI0D17864g	YGR282C	y300011	fatty-acid--CoA ligase (octadecadienoate), lipid particle	linoleate[lp] + coenzyme A[lp] + ATP[lp] <=> linoleoyl-CoA[lp] + diphosphate[lp] + AMP[lp]
YALI0D17864g	YGR282C	y300010	fatty-acid--CoA ligase (octadecadienoate), ER membrane	linoleate[erm] + coenzyme A[erm] + ATP[erm] <=> linoleoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002196	fatty-acid--CoA ligase (hexadecanoate), ER membrane	coenzyme A[erm] + ATP[erm] + palmitate[erm] <=> palmitoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002205	fatty-acid--CoA ligase (octadecenoate), lipid particle	coenzyme A[lp] + ATP[lp] + oleate[lp] <=> diphosphate[lp] + AMP[lp] + oleoyl-CoA[lp]
YALI0D17864g	YGR282C	y002203	fatty-acid--CoA ligase (hexadecenoate), lipid particle	coenzyme A[lp] + ATP[lp] + palmitoleate[lp] <=> diphosphate[lp] + AMP[lp] + palmitoleoyl-CoA[lp]
YALI0D17864g	YGR282C	y002201	fatty-acid--CoA ligase (tetradecanoate), lipid particle	coenzyme A[lp] + ATP[lp] + myristate[lp] <=> diphosphate[lp] + AMP[lp] + myristoyl-CoA[lp]
YALI0D17864g	YGR282C	y002211	fatty-acid--CoA ligase (lignoceric acid), cell envelope	ATP[ce] + coenzyme A[ce] + lignoceric acid[ce] <=> AMP[ce] + diphosphate[ce] + tetracosanoyl-CoA[ce]
YALI0D17864g	YGR282C	y002199	fatty-acid--CoA ligase (octadecenoate), ER membrane	coenzyme A[erm] + ATP[erm] + oleate[erm] <=> oleoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002197	fatty-acid--CoA ligase (hexadecenoate), ER membrane	coenzyme A[erm] + ATP[erm] + palmitoleate[erm] <=> palmitoleoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002209	fatty-acid--CoA ligase (arachidate), cell envelope	ATP[ce] + coenzyme A[ce] + arachidate[ce] <=> AMP[ce] + diphosphate[ce] + icosanoyl-CoA[ce]
YALI0D17864g	YGR282C	y002195	fatty-acid--CoA ligase (tetradecanoate), ER membrane	coenzyme A[erm] + ATP[erm] + myristate[erm] <=> myristoyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002204	fatty-acid--CoA ligase (octadecanoate), lipid particle	coenzyme A[lp] + ATP[lp] + stearate[lp] <=> diphosphate[lp] + AMP[lp] + stearoyl-CoA[lp]
YALI0D17864g	YGR282C	y002202	fatty-acid--CoA ligase (hexadecanoate), lipid particle	coenzyme A[lp] + ATP[lp] + palmitate[lp] <=> diphosphate[lp] + AMP[lp] + palmitoyl-CoA[lp]
YALI0D17864g	YGR282C	y002194	fatty-acid--CoA ligase (dodecanoate), ER membrane	coenzyme A[erm] + ATP[erm] + laurate[erm] <=> lauroyl-CoA[erm] + AMP[erm] + diphosphate[erm]
YALI0D17864g	YGR282C	y002212	fatty-acid--CoA ligase (cerotic acid), cell envelope	ATP[ce] + coenzyme A[ce] + cerotic acid[ce] <=> AMP[ce] + diphosphate[ce] + hexacosanoyl-CoA[ce]
YALI0D17930g	YGR286C	y000279	chorismate synthase	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] --> chorismate[c] + phosphate[c]
YALI0D18271g	YGR289C	y000274	choline phosphate cytididyltransferase	choline phosphate[c] + CTP[c] + H+[c] --> CDP-choline[c] + diphosphate[c]
YALI0D18337g	YHL003C	y000189	allantoate amidinohydrolase	allantoate[c] + H2O[c] <=> urea[c] + ureidoglycolic acid[c]
YALI0D18403g	YHL011C	y001068	UDP-glucose:ergosterol glucosyltransferase	ergosterol[c] + UDP-D-glucose[c] --> ergosterol 3-beta-D-glucoside[c] + H+[c] + UDP[c]
YALI0D18458g	YHL016C	y000629	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide B' (C26)[m] --> ceramide-2' (C26)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000650	IPS phospholipase C	H2O[er] + inositol-P-ceramide B (C24)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-2 (C24)[er]
YALI0D18458g	YHL016C	y000625	IPS phospholipase C	H2O[m] + inositol-P-ceramide D (C26)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-4 (C26)[m]
YALI0D18458g	YHL016C	y000599	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide B' (C26)[er] --> ceramide-2' (C26)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000618	IPS phospholipase C	H2O[m] + inositol-P-ceramide B' (C24)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-2' (C24)[m]
YALI0D18458g	YHL016C	y000619	IPS phospholipase C	H2O[m] + inositol-P-ceramide B' (C26)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-2' (C26)[m]
YALI0D18458g	YHL016C	y000634	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide D (C24)[m] --> ceramide-4 (C24)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000644	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide D (C24)[m] --> ceramide-4 (C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000653	IPS phospholipase C	H2O[er] + inositol-P-ceramide C (C26)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-3 (C26)[er]
YALI0D18458g	YHL016C	y000602	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide C (C24)[er] --> ceramide-3 (C24)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000596	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide A (C24)[er] --> ceramide-1 (C24)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000605	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide D (C26)[er] --> ceramide-4 (C26)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000608	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide B' (C24)[er] --> ceramide-2' (C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000628	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide B' (C24)[m] --> ceramide-2' (C24)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000637	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide A (C26)[m] --> ceramide-1 (C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000611	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide B (C26)[er] --> ceramide-2 (C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000624	IPS phospholipase C	H2O[m] + inositol-P-ceramide D (C24)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-4 (C24)[m]
YALI0D18458g	YHL016C	y000633	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide C (C26)[m] --> ceramide-3 (C26)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000614	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide D (C24)[er] --> ceramide-4 (C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000617	IPS phospholipase C	H2O[m] + inositol-P-ceramide A (C26)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-1 (C26)[m]
YALI0D18458g	YHL016C	y000649	IPS phospholipase C	H2O[er] + inositol-P-ceramide B' (C26)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-2' (C26)[er]
YALI0D18458g	YHL016C	y000640	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide B (C24)[m] --> ceramide-2 (C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000646	IPS phospholipase C	H2O[er] + inositol-P-ceramide A (C24)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-1 (C24)[er]
YALI0D18458g	YHL016C	y000655	IPS phospholipase C	H2O[er] + inositol-P-ceramide D (C26)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-4 (C26)[er]
YALI0D18458g	YHL016C	y000598	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide B' (C24)[er] --> ceramide-2' (C24)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000641	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide B (C26)[m] --> ceramide-2 (C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000643	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide C (C26)[m] --> ceramide-3 (C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000601	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide B (C26)[er] --> ceramide-2 (C26)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000627	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide A (C26)[m] --> ceramide-1 (C26)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000652	IPS phospholipase C	H2O[er] + inositol-P-ceramide C (C24)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-3 (C24)[er]
YALI0D18458g	YHL016C	y000623	IPS phospholipase C	H2O[m] + inositol-P-ceramide C (C26)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-3 (C26)[m]
YALI0D18458g	YHL016C	y000636	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide A (C24)[m] --> ceramide-1 (C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000632	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide C (C24)[m] --> ceramide-3 (C24)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000609	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide B' (C26)[er] --> ceramide-2' (C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000604	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide D (C24)[er] --> ceramide-4 (C24)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000607	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide A (C26)[er] --> ceramide-1 (C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000610	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide B (C24)[er] --> ceramide-2 (C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000648	IPS phospholipase C	H2O[er] + inositol-P-ceramide B' (C24)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-2' (C24)[er]
YALI0D18458g	YHL016C	y000616	IPS phospholipase C	H2O[m] + inositol-P-ceramide A (C24)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-1 (C24)[m]
YALI0D18458g	YHL016C	y000621	IPS phospholipase C	H2O[m] + inositol-P-ceramide B (C26)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-2 (C26)[m]
YALI0D18458g	YHL016C	y000631	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide B (C26)[m] --> ceramide-2 (C26)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000639	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide B' (C26)[m] --> ceramide-2' (C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000613	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide C (C26)[er] --> ceramide-3 (C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000622	IPS phospholipase C	H2O[m] + inositol-P-ceramide C (C24)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-3 (C24)[m]
YALI0D18458g	YHL016C	y000645	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide D (C26)[m] --> ceramide-4 (C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000651	IPS phospholipase C	H2O[er] + inositol-P-ceramide B (C26)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-2 (C26)[er]
YALI0D18458g	YHL016C	y000600	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide B (C24)[er] --> ceramide-2 (C24)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000635	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide D (C26)[m] --> ceramide-4 (C26)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000626	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide A (C24)[m] --> ceramide-1 (C24)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000597	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide A (C26)[er] --> ceramide-1 (C26)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000642	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide C (C24)[m] --> ceramide-3 (C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000654	IPS phospholipase C	H2O[er] + inositol-P-ceramide D (C24)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-4 (C24)[er]
YALI0D18458g	YHL016C	y000638	IPS phospholipase C	H2O[m] + inositol phosphomannosylinositol phosphoceramide B' (C24)[m] --> ceramide-2' (C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m]
YALI0D18458g	YHL016C	y000603	IPS phospholipase C	H2O[er] + mannosylinositol phosphorylceramide C (C26)[er] --> ceramide-3 (C26)[er] + mannose-1D-myo-inositol 1-phosphate[er]
YALI0D18458g	YHL016C	y000606	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide A (C24)[er] --> ceramide-1 (C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000615	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide D (C26)[er] --> ceramide-4 (C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000630	IPS phospholipase C	H2O[m] + mannosylinositol phosphorylceramide B (C24)[m] --> ceramide-2 (C24)[m] + mannose-1D-myo-inositol 1-phosphate[m]
YALI0D18458g	YHL016C	y000612	IPS phospholipase C	H2O[er] + inositol phosphomannosylinositol phosphoceramide C (C24)[er] --> ceramide-3 (C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er]
YALI0D18458g	YHL016C	y000647	IPS phospholipase C	H2O[er] + inositol-P-ceramide A (C26)[er] --> 1D-myo-inositol 1-phosphate[er] + ceramide-1 (C26)[er]
YALI0D18458g	YHL016C	y000620	IPS phospholipase C	H2O[m] + inositol-P-ceramide B (C24)[m] --> 1D-myo-inositol 3-phosphate[m] + ceramide-2 (C24)[m]
YALI0D19140g	YHL032C	y000717	malate synthase	acetyl-CoA[p] + glyoxylate[p] + H2O[p] --> (S)-malate[p] + coenzyme A[p] + H+[p]
YALI0D19140g	YHL032C	y000716	malate synthase	acetyl-CoA[c] + glyoxylate[c] + H2O[c] --> (S)-malate[c] + coenzyme A[c] + H+[c]
YALI0D19206g	YHR001W_A	y000244	C-s24 sterol reductase	ergosta-5,7,22,24(28)-tetraen-3beta-ol[er] + H+[er] + NADPH[er] --> ergosterol[er] + NADP(+)[er]
YALI0D19426g	YHR002W	y000841	pantetheine-phosphate adenylyltransferase	ATP[c] + H+[c] + pantetheine 4'-phosphate[c] --> 3'-dephospho-CoA[c] + diphosphate[c]
YALI0D20262g	YHR007C	y000340	dihydroceramidase	lignoceric acid[er] + sphinganine[er] <=> ceramide-1 (C24)[er]
YALI0D20262g	YHR007C	y000342	dihydroceramidase	ceramide-2 (C24)[er] --> lignoceric acid[er] + phytosphingosine[er]
YALI0D20262g	YHR007C	y000343	dihydroceramidase	ceramide-2 (C26)[er] --> cerotic acid[er] + phytosphingosine[er]
YALI0D20262g	YHR007C	y000341	dihydroceramidase	cerotic acid[er] + sphinganine[er] <=> ceramide-1 (C26)[er]
YALI0D20262g	YHR007C	y000919	phytoceramidase	lignoceric acid[er] + phytosphingosine[er] --> ceramide-2 (C24)[er]
YALI0D20878g	YHR011W	y000242	C-5 sterol desaturase	episterol[c] + H+[c] + NADPH[c] + oxygen[c] --> ergosta-5,7,24(28)-trien-3beta-ol[c] + 2.0 H2O[c] + NADP(+)[c]
YALI0D21530g	YHR018C	y000565	IMP dehydrogenase	H2O[c] + IMP[c] + NAD[c] --> H+[c] + NADH[c] + xanthosine-5-phosphate[c]
YALI0D21604g	YHR019C	y000877	phosphatidylserine decarboxylase	phosphatidyl-L-serine[mm] + H+[mm] --> phosphatidylethanolamine[mm] + carbon dioxide[mm]
YALI0D22022g	YHR020W	y000226	ATP synthase	ADP[m] + 3.0 H+[c] + phosphate[m] --> ATP[m] + 2.0 H+[m] + H2O[m]
YALI0D22264g	YHR025W	y000220	Aspartyl-tRNA synthetase	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] --> AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c]
YALI0D22484g	YHR026W	y000503	glycine hydroxymethyltransferase	L-serine[m] + THF[m] <=> 5,10-methylenetetrahydrofolate[m] + H2O[m] + L-glycine[m]
YALI0D22484g	YHR026W	y000502	glycine hydroxymethyltransferase	L-serine[c] + THF[c] <=> 5,10-methylenetetrahydrofolate[c] + H2O[c] + L-glycine[c]
YALI0D22847g	YHR037W	y000118	acteylornithine transaminase	2-acetamido-5-oxopentanoate[m] + L-glutamate[m] --> 2-oxoglutarate[m] + N(2)-acetyl-L-ornithine[m]
YALI0D22891g	YHR039C_A	y000989	saccharopine dehydrogenase (NADP, L-glutamate forming)	H+[c] + L-allysine[c] + L-glutamate[c] + NADPH[c] --> H2O[c] + L-saccharopine[c] + NADP(+)[c]
YALI0D23331g	YHR042W	y000942	protoporphyrinogen oxidase	3.0 oxygen[m] + 2.0 protoporphyrinogen[m] --> 6.0 H2O[m] + 2.0 protoporphyrin[m]
YALI0D23397g	YHR046C	y001021	succinate dehydrogenase (ubiquinone-6)	succinate[m] + ubiquinone-6[m] <=> fumarate[m] + ubiquinol-6[m]
YALI0D23639g	YHR051W	y000712	lysyl-tRNA synthetase	ATP[m] + L-lysine[m] + tRNA(Lys), mitchondrial[m] --> AMP[m] + diphosphate[m] + Lys-tRNA(Lys)[m]
YALI0D23683g	YHR067W	y000961	pyruvate dehydrogenase	coenzyme A[m] + NAD[m] + pyruvate[m] --> acetyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D24409g	YHR068W	y000912	phosphoribosylaminoimidazolecarboxamide formyltransferase	10-formyl-THF[c] + AICAR[c] <=> phosphoribosyl-formamido-carboxamide[c] + THF[c]
YALI0D24409g	YHR068W	y000570	inosine monophosphate cyclohydrolase	phosphoribosyl-formamido-carboxamide[c] <=> H2O[c] + IMP[c]
YALI0D24750g	YHR074W	y000125	acyl-CoA oxidase (tetradecanoyl-CoA)	myristoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-tetradec-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002246	acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA)	oxygen[p] + cis-hexadec-7-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-7-hexadecadienoyl-CoA[p]
YALI0D24750g	YHR074W	y002241	acyl-CoA oxidase (tetracosanoyl-CoA)	oxygen[p] + tetracosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-tetracos-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y000120	acyl-CoA oxidase (decanoyl-CoA)	decanoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-dec-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002239	acyl-CoA oxidase (icosanoyl-CoA)	oxygen[p] + icosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-icos-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y000124	acyl-CoA oxidase (octadecanoyl-CoA)	oxygen[p] + stearoyl-CoA[p] --> hydrogen peroxide[p] + trans-octadec-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002243	acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA)	oxygen[p] + cis-tetradec-7-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-7-tetradecadienoyl-CoA[p]
YALI0D24750g	YHR074W	y002236	acyl-CoA oxidase (butanoyl-CoA)	oxygen[p] + butanoyl-CoA[p] --> hydrogen peroxide[p] + trans-but-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y000123	acyl-CoA oxidase (hexadecanoyl-CoA)	oxygen[p] + palmitoyl-CoA[p] --> hexadec-2-enoyl-CoA[p] + hydrogen peroxide[p]
YALI0D24750g	YHR074W	y002237	acyl-CoA oxidase (hexanoyl-CoA)	oxygen[p] + hexanoyl-CoA[p] --> hydrogen peroxide[p] + trans-hex-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002245	acyl-CoA oxidase (oleoyl-CoA)	oleoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-2,cis-9-octadecadienoyl-CoA[p]
YALI0D24750g	YHR074W	y000381	fatty acid oxidation (C18:2)	octadec-9-ynoyl-CoA[p] + 8.0 coenzyme A[p] + 8.0 H2O[p] + 8.0 NAD[p] + 6.0 oxygen[p] --> 9.0 acetyl-CoA[p] + 8.0 H+[p] + 6.0 hydrogen peroxide[p] + 8.0 NADH[p]
YALI0D24750g	YHR074W	y002240	acyl-CoA oxidase (docosanoyl-CoA)	oxygen[p] + docosanoyl-CoA[p] --> hydrogen peroxide[p] + trans-docos-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y000122	acyl-CoA oxidase (hexacosanoyl-CoA)	hexacosanoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-hexacos-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002242	acyl-CoA oxidase (palmitoleoyl-CoA)	oxygen[p] + palmitoleoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-9-hexadecadienoyl-CoA[p]
YALI0D24750g	YHR074W	y002238	acyl-CoA oxidase (octanoyl-CoA)	octanoyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-oct-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002247	acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA)	oxygen[p] + cis-tetradec-5-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-5-tetradecadienoyl-CoA[p]
YALI0D24750g	YHR074W	y000121	acyl-CoA oxidase (dodecanoyl-CoA)	lauroyl-CoA[p] + oxygen[p] --> hydrogen peroxide[p] + trans-dodec-2-enoyl-CoA[p]
YALI0D24750g	YHR074W	y002244	acyl-CoA oxidase (cis-dodec-5-enoyl-CoA)	oxygen[p] + cis-dodec-5-enoyl-CoA[p] --> hydrogen peroxide[p] + trans-2,cis-5-dodecadienoyl-CoA[p]
YALI0D25168g	YHR091C	y000312	cysteine synthase	hydrogen sulfide[c] + O-acetyl-L-serine[c] --> acetate[c] + H+[c] + L-cysteine[c]
YALI0D25168g	YHR091C	y000812	O-acetylhomoserine (thiol)-lyase	methanethiol[c] + O-acetyl-L-homoserine[c] --> acetate[c] + H+[c] + L-methionine[c]
YALI0D25168g	YHR091C	y000813	O-acetylhomoserine (thiol)-lyase	hydrogen sulfide[c] + O-acetyl-L-homoserine[c] --> acetate[c] + H+[c] + L-homocysteine[c]
YALI0D25234g	YHR092C	y001095	yUMP synthetase	ribose-5-phosphate[c] + uracil[c] <=> H2O[c] + pseudouridine 5'-phosphate[c]
YALI0D25476g	YHR094C	y000842	pantothenate kinase	(R)-pantothenate[c] + ATP[c] --> (R)-4'-phosphopantothenic acid[c] + ADP[c] + H+[c]
YALI0D25476g	YHR094C	y200015	ATP:pantothenate 4'-phosphotransferase	pantetheine[c] + ATP[c] --> ADP[c] + H+[c] + pantetheine 4'-phosphate[c]
YALI0D25476g	YHR094C	y200016	ATP:pantothenate 4'-phosphotransferase	N-pantothenoylcysteine[c] + ATP[c] --> N-[(R)-4-phosphonopantothenoyl]-L-cysteine[c] + ADP[c] + H+[c]
YALI0D25564g	YHR096C	y000440	FMN adenylyltransferase	ATP[c] + FMN[c] + H+[c] --> diphosphate[c] + FAD[c]
YALI0D25630g	YHR100C	y000183	aldehyde dehydrogenase (isobutyl alcohol, NAD)	H+[m] + isobutyraldehyde[m] + NADH[m] --> isobutanol[m] + NAD[m]
